Código Departamento;Departamento;Código Entidad;Entidad;Dimensión;Subcategoría;Indicador;Dato Numérico;Dato Cualitativo;Año;Mes;Fuente;Unidad de Medida
25;Cundinamarca;25178;Chipaque;Ordenamiento Territorial;Catastro;Total de predios;7.221,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25181;Choachí;Ordenamiento Territorial;Catastro;Total de predios;10.403,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25183;Chocontá;Ordenamiento Territorial;Catastro;Total de predios;13.542,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25200;Cogua;Ordenamiento Territorial;Catastro;Total de predios;8.735,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25214;Cota;Ordenamiento Territorial;Catastro;Total de predios;13.049,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25224;Cucunubá;Ordenamiento Territorial;Catastro;Total de predios;4.950,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25245;El Colegio;Ordenamiento Territorial;Catastro;Total de predios;14.984,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25258;El Peñón;Ordenamiento Territorial;Catastro;Total de predios;3.212,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25260;El Rosal;Ordenamiento Territorial;Catastro;Total de predios;6.220,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25269;Facatativá;Ordenamiento Territorial;Catastro;Total de predios;39.104,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25279;Fómeque;Ordenamiento Territorial;Catastro;Total de predios;9.153,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25281;Fosca;Ordenamiento Territorial;Catastro;Total de predios;4.210,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25286;Funza;Ordenamiento Territorial;Catastro;Total de predios;30.923,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25288;Fúquene;Ordenamiento Territorial;Catastro;Total de predios;4.896,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25290;Fusagasugá;Ordenamiento Territorial;Catastro;Total de predios;72.152,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25293;Gachalá;Ordenamiento Territorial;Catastro;Total de predios;4.388,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25295;Gachancipá;Ordenamiento Territorial;Catastro;Total de predios;6.931,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25297;Gachetá;Ordenamiento Territorial;Catastro;Total de predios;12.177,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25299;Gama;Ordenamiento Territorial;Catastro;Total de predios;3.955,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25307;Girardot;Ordenamiento Territorial;Catastro;Total de predios;50.788,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25312;Granada;Ordenamiento Territorial;Catastro;Total de predios;2.957,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25317;Guachetá;Ordenamiento Territorial;Catastro;Total de predios;7.818,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25320;Guaduas;Ordenamiento Territorial;Catastro;Total de predios;14.584,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25322;Guasca;Ordenamiento Territorial;Catastro;Total de predios;7.709,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25324;Guataquí;Ordenamiento Territorial;Catastro;Total de predios;1.634,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25326;Guatavita;Ordenamiento Territorial;Catastro;Total de predios;4.310,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25328;Guayabal de Síquima;Ordenamiento Territorial;Catastro;Total de predios;2.985,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25335;Guayabetal;Ordenamiento Territorial;Catastro;Total de predios;2.315,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25339;Gutiérrez;Ordenamiento Territorial;Catastro;Total de predios;2.783,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25368;Jerusalén;Ordenamiento Territorial;Catastro;Total de predios;1.755,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25372;Junín;Ordenamiento Territorial;Catastro;Total de predios;10.166,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25377;La Calera;Ordenamiento Territorial;Catastro;Total de predios;18.887,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25386;La Mesa;Ordenamiento Territorial;Catastro;Total de predios;25.052,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25394;La Palma;Ordenamiento Territorial;Catastro;Total de predios;6.530,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25398;La Peña;Ordenamiento Territorial;Catastro;Total de predios;3.481,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25402;La Vega;Ordenamiento Territorial;Catastro;Total de predios;10.360,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25407;Lenguazaque;Ordenamiento Territorial;Catastro;Total de predios;6.144,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25426;Machetá;Ordenamiento Territorial;Catastro;Total de predios;8.945,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25430;Madrid;Ordenamiento Territorial;Catastro;Total de predios;46.090,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25436;Manta;Ordenamiento Territorial;Catastro;Total de predios;7.613,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25438;Medina;Ordenamiento Territorial;Catastro;Total de predios;7.913,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25473;Mosquera;Ordenamiento Territorial;Catastro;Total de predios;59.813,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25483;Nariño;Ordenamiento Territorial;Catastro;Total de predios;4.082,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25486;Nemocón;Ordenamiento Territorial;Catastro;Total de predios;4.980,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25488;Nilo;Ordenamiento Territorial;Catastro;Total de predios;4.026,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25489;Nimaima;Ordenamiento Territorial;Catastro;Total de predios;2.523,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25491;Nocaima;Ordenamiento Territorial;Catastro;Total de predios;3.838,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25506;Venecia;Ordenamiento Territorial;Catastro;Total de predios;2.362,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25513;Pacho;Ordenamiento Territorial;Catastro;Total de predios;17.291,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25518;Paime;Ordenamiento Territorial;Catastro;Total de predios;2.684,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25524;Pandi;Ordenamiento Territorial;Catastro;Total de predios;2.945,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25530;Paratebueno;Ordenamiento Territorial;Catastro;Total de predios;4.411,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25535;Pasca;Ordenamiento Territorial;Catastro;Total de predios;5.614,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25572;Puerto Salgar;Ordenamiento Territorial;Catastro;Total de predios;6.463,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25580;Pulí;Ordenamiento Territorial;Catastro;Total de predios;1.795,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25592;Quebradanegra;Ordenamiento Territorial;Catastro;Total de predios;3.264,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25594;Quetame;Ordenamiento Territorial;Catastro;Total de predios;3.030,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25596;Quipile;Ordenamiento Territorial;Catastro;Total de predios;4.594,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25599;Apulo;Ordenamiento Territorial;Catastro;Total de predios;7.093,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25612;Ricaurte;Ordenamiento Territorial;Catastro;Total de predios;24.765,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25645;San Antonio del Tequendama;Ordenamiento Territorial;Catastro;Total de predios;7.112,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25649;San Bernardo;Ordenamiento Territorial;Catastro;Total de predios;5.338,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25653;San Cayetano;Ordenamiento Territorial;Catastro;Total de predios;4.151,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25658;San Francisco;Ordenamiento Territorial;Catastro;Total de predios;6.005,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25662;San Juan de Río Seco;Ordenamiento Territorial;Catastro;Total de predios;5.018,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25718;Sasaima;Ordenamiento Territorial;Catastro;Total de predios;5.913,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25736;Sesquilé;Ordenamiento Territorial;Catastro;Total de predios;5.312,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25740;Sibaté;Ordenamiento Territorial;Catastro;Total de predios;9.996,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25743;Silvania;Ordenamiento Territorial;Catastro;Total de predios;14.954,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25745;Simijaca;Ordenamiento Territorial;Catastro;Total de predios;9.335,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25754;Soacha;Ordenamiento Territorial;Catastro;Total de predios;231.533,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25758;Sopó;Ordenamiento Territorial;Catastro;Total de predios;9.781,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25769;Subachoque;Ordenamiento Territorial;Catastro;Total de predios;7.464,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25772;Suesca;Ordenamiento Territorial;Catastro;Total de predios;8.072,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25777;Supatá;Ordenamiento Territorial;Catastro;Total de predios;4.039,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25779;Susa;Ordenamiento Territorial;Catastro;Total de predios;6.851,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25781;Sutatausa;Ordenamiento Territorial;Catastro;Total de predios;3.852,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25785;Tabio;Ordenamiento Territorial;Catastro;Total de predios;8.414,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25793;Tausa;Ordenamiento Territorial;Catastro;Total de predios;4.617,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25797;Tena;Ordenamiento Territorial;Catastro;Total de predios;7.317,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25799;Tenjo;Ordenamiento Territorial;Catastro;Total de predios;8.372,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25805;Tibacuy;Ordenamiento Territorial;Catastro;Total de predios;3.243,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25807;Tibirita;Ordenamiento Territorial;Catastro;Total de predios;5.114,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25815;Tocaima;Ordenamiento Territorial;Catastro;Total de predios;10.754,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25817;Tocancipá;Ordenamiento Territorial;Catastro;Total de predios;14.097,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25823;Topaipí;Ordenamiento Territorial;Catastro;Total de predios;3.106,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25839;Ubalá;Ordenamiento Territorial;Catastro;Total de predios;7.875,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25841;Ubaque;Ordenamiento Territorial;Catastro;Total de predios;6.762,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25843;Villa de San Diego de Ubate;Ordenamiento Territorial;Catastro;Total de predios;17.518,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25845;Une;Ordenamiento Territorial;Catastro;Total de predios;4.744,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25851;Útica;Ordenamiento Territorial;Catastro;Total de predios;2.699,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25862;Vergara;Ordenamiento Territorial;Catastro;Total de predios;4.668,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25867;Vianí;Ordenamiento Territorial;Catastro;Total de predios;2.321,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25871;Villagómez;Ordenamiento Territorial;Catastro;Total de predios;1.614,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25873;Villapinzón;Ordenamiento Territorial;Catastro;Total de predios;10.626,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25875;Villeta;Ordenamiento Territorial;Catastro;Total de predios;13.382,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25878;Viotá;Ordenamiento Territorial;Catastro;Total de predios;9.586,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25885;Yacopí;Ordenamiento Territorial;Catastro;Total de predios;9.634,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25898;Zipacón;Ordenamiento Territorial;Catastro;Total de predios;3.083,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25899;Zipaquirá;Ordenamiento Territorial;Catastro;Total de predios;51.676,00;;2021;12;IGAC;Millones de pesos corrientes
27;Chocó;27000;Chocó;Ordenamiento Territorial;Catastro;Total de predios;97.533,00;;2021;12;IGAC;Millones de pesos corrientes
27;Chocó;27001;Quibdó;Ordenamiento Territorial;Catastro;Total de predios;41.152,00;;2021;12;IGAC;Millones de pesos corrientes
27;Chocó;27006;Acandí;Ordenamiento Territorial;Catastro;Total de predios;5.773,00;;2021;12;IGAC;Millones de pesos corrientes
27;Chocó;27025;Alto Baudó;Ordenamiento Territorial;Catastro;Total de predios;932,00;;2021;12;IGAC;Millones de pesos corrientes
27;Chocó;27050;Atrato;Ordenamiento Territorial;Catastro;Total de predios;1.205,00;;2021;12;IGAC;Millones de pesos corrientes
27;Chocó;27073;Bagadó;Ordenamiento Territorial;Catastro;Total de predios;909,00;;2021;12;IGAC;Millones de pesos corrientes
27;Chocó;27075;Bahía Solano;Ordenamiento Territorial;Catastro;Total de predios;3.114,00;;2021;12;IGAC;Millones de pesos corrientes
27;Chocó;27077;Bajo Baudó;Ordenamiento Territorial;Catastro;Total de predios;1.317,00;;2021;12;IGAC;Millones de pesos corrientes
27;Chocó;27099;Bojayá;Ordenamiento Territorial;Catastro;Total de predios;2.214,00;;2021;12;IGAC;Millones de pesos corrientes
27;Chocó;27135;El Cantón del San Pablo;Ordenamiento Territorial;Catastro;Total de predios;368,00;;2021;12;IGAC;Millones de pesos corrientes
27;Chocó;27150;Carmen del Darién;Ordenamiento Territorial;Catastro;Total de predios;52,00;;2021;12;IGAC;Millones de pesos corrientes
27;Chocó;27160;Cértegui;Ordenamiento Territorial;Catastro;Total de predios;1.438,00;;2021;12;IGAC;Millones de pesos corrientes
27;Chocó;27205;Condoto;Ordenamiento Territorial;Catastro;Total de predios;3.991,00;;2021;12;IGAC;Millones de pesos corrientes
27;Chocó;27245;El Carmen de Atrato;Ordenamiento Territorial;Catastro;Total de predios;2.507,00;;2021;12;IGAC;Millones de pesos corrientes
27;Chocó;27250;El Litoral del San Juan;Ordenamiento Territorial;Catastro;Total de predios;20,00;;2021;12;IGAC;Millones de pesos corrientes
27;Chocó;27361;Istmina;Ordenamiento Territorial;Catastro;Total de predios;7.462,00;;2021;12;IGAC;Millones de pesos corrientes
27;Chocó;27372;Juradó;Ordenamiento Territorial;Catastro;Total de predios;956,00;;2021;12;IGAC;Millones de pesos corrientes
27;Chocó;27413;Lloró;Ordenamiento Territorial;Catastro;Total de predios;1.471,00;;2021;12;IGAC;Millones de pesos corrientes
27;Chocó;27425;Medio Atrato;Ordenamiento Territorial;Catastro;Total de predios;11,00;;2021;12;IGAC;Millones de pesos corrientes
27;Chocó;27430;Medio Baudó;Ordenamiento Territorial;Catastro;Total de predios;14,00;;2021;12;IGAC;Millones de pesos corrientes
27;Chocó;27450;Medio San Juan;Ordenamiento Territorial;Catastro;Total de predios;1.247,00;;2021;12;IGAC;Millones de pesos corrientes
27;Chocó;27491;Nóvita;Ordenamiento Territorial;Catastro;Total de predios;844,00;;2021;12;IGAC;Millones de pesos corrientes
27;Chocó;27495;Nuquí;Ordenamiento Territorial;Catastro;Total de predios;2.984,00;;2021;12;IGAC;Millones de pesos corrientes
27;Chocó;27580;Río Iró;Ordenamiento Territorial;Catastro;Total de predios;6,00;;2021;12;IGAC;Millones de pesos corrientes
27;Chocó;27600;Río Quito;Ordenamiento Territorial;Catastro;Total de predios;787,00;;2021;12;IGAC;Millones de pesos corrientes
27;Chocó;27615;Riosucio;Ordenamiento Territorial;Catastro;Total de predios;7.751,00;;2021;12;IGAC;Millones de pesos corrientes
27;Chocó;27660;San José del Palmar;Ordenamiento Territorial;Catastro;Total de predios;1.496,00;;2021;12;IGAC;Millones de pesos corrientes
27;Chocó;27745;Sipí;Ordenamiento Territorial;Catastro;Total de predios;307,00;;2021;12;IGAC;Millones de pesos corrientes
27;Chocó;27787;Tadó;Ordenamiento Territorial;Catastro;Total de predios;3.724,00;;2021;12;IGAC;Millones de pesos corrientes
27;Chocó;27800;Unguía;Ordenamiento Territorial;Catastro;Total de predios;2.567,00;;2021;12;IGAC;Millones de pesos corrientes
27;Chocó;27810;Unión Panamericana;Ordenamiento Territorial;Catastro;Total de predios;914,00;;2021;12;IGAC;Millones de pesos corrientes
41;Huila;41000;Huila;Ordenamiento Territorial;Catastro;Total de predios;440.833,00;;2021;12;IGAC;Millones de pesos corrientes
41;Huila;41001;Neiva;Ordenamiento Territorial;Catastro;Total de predios;150.710,00;;2021;12;IGAC;Millones de pesos corrientes
41;Huila;41006;Acevedo;Ordenamiento Territorial;Catastro;Total de predios;8.296,00;;2021;12;IGAC;Millones de pesos corrientes
41;Huila;41013;Agrado;Ordenamiento Territorial;Catastro;Total de predios;4.713,00;;2021;12;IGAC;Millones de pesos corrientes
41;Huila;41016;Aipe;Ordenamiento Territorial;Catastro;Total de predios;6.970,00;;2021;12;IGAC;Millones de pesos corrientes
41;Huila;41020;Algeciras;Ordenamiento Territorial;Catastro;Total de predios;8.826,00;;2021;12;IGAC;Millones de pesos corrientes
41;Huila;41026;Altamira;Ordenamiento Territorial;Catastro;Total de predios;1.974,00;;2021;12;IGAC;Millones de pesos corrientes
41;Huila;41078;Baraya;Ordenamiento Territorial;Catastro;Total de predios;2.966,00;;2021;12;IGAC;Millones de pesos corrientes
41;Huila;41132;Campoalegre;Ordenamiento Territorial;Catastro;Total de predios;14.262,00;;2021;12;IGAC;Millones de pesos corrientes
41;Huila;41206;Colombia;Ordenamiento Territorial;Catastro;Total de predios;4.906,00;;2021;12;IGAC;Millones de pesos corrientes
41;Huila;41244;Elías;Ordenamiento Territorial;Catastro;Total de predios;2.223,00;;2021;12;IGAC;Millones de pesos corrientes
41;Huila;41298;Garzón;Ordenamiento Territorial;Catastro;Total de predios;25.604,00;;2021;12;IGAC;Millones de pesos corrientes
41;Huila;41306;Gigante;Ordenamiento Territorial;Catastro;Total de predios;10.120,00;;2021;12;IGAC;Millones de pesos corrientes
41;Huila;41319;Guadalupe;Ordenamiento Territorial;Catastro;Total de predios;5.548,00;;2021;12;IGAC;Millones de pesos corrientes
41;Huila;41349;Hobo;Ordenamiento Territorial;Catastro;Total de predios;2.987,00;;2021;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25040;Anolaima;Ordenamiento Territorial;Catastro;Total de predios;8.380,00;;2021;12;IGAC;Millones de pesos corrientes
41;Huila;41359;Isnos;Ordenamiento Territorial;Catastro;Total de predios;8.888,00;;2021;12;IGAC;Millones de pesos corrientes
41;Huila;41378;La Argentina;Ordenamiento Territorial;Catastro;Total de predios;4.899,00;;2021;12;IGAC;Millones de pesos corrientes
41;Huila;41396;La Plata;Ordenamiento Territorial;Catastro;Total de predios;24.552,00;;2021;12;IGAC;Millones de pesos corrientes
41;Huila;41483;Nátaga;Ordenamiento Territorial;Catastro;Total de predios;1.954,00;;2021;12;IGAC;Millones de pesos corrientes
41;Huila;41503;Oporapa;Ordenamiento Territorial;Catastro;Total de predios;3.729,00;;2021;12;IGAC;Millones de pesos corrientes
41;Huila;41518;Paicol;Ordenamiento Territorial;Catastro;Total de predios;2.069,00;;2021;12;IGAC;Millones de pesos corrientes
41;Huila;41524;Palermo;Ordenamiento Territorial;Catastro;Total de predios;15.309,00;;2021;12;IGAC;Millones de pesos corrientes
41;Huila;41530;Palestina;Ordenamiento Territorial;Catastro;Total de predios;3.100,00;;2021;12;IGAC;Millones de pesos corrientes
41;Huila;41548;Pital;Ordenamiento Territorial;Catastro;Total de predios;6.058,00;;2021;12;IGAC;Millones de pesos corrientes
41;Huila;41551;Pitalito;Ordenamiento Territorial;Catastro;Total de predios;39.395,00;;2021;12;IGAC;Millones de pesos corrientes
41;Huila;41615;Rivera;Ordenamiento Territorial;Catastro;Total de predios;14.183,00;;2021;12;IGAC;Millones de pesos corrientes
41;Huila;41660;Saladoblanco;Ordenamiento Territorial;Catastro;Total de predios;4.245,00;;2021;12;IGAC;Millones de pesos corrientes
41;Huila;41668;San Agustín;Ordenamiento Territorial;Catastro;Total de predios;10.214,00;;2021;12;IGAC;Millones de pesos corrientes
41;Huila;41676;Santa María;Ordenamiento Territorial;Catastro;Total de predios;3.401,00;;2021;12;IGAC;Millones de pesos corrientes
41;Huila;41770;Suaza;Ordenamiento Territorial;Catastro;Total de predios;4.999,00;;2021;12;IGAC;Millones de pesos corrientes
41;Huila;41791;Tarqui;Ordenamiento Territorial;Catastro;Total de predios;8.223,00;;2021;12;IGAC;Millones de pesos corrientes
41;Huila;41797;Tesalia;Ordenamiento Territorial;Catastro;Total de predios;3.605,00;;2021;12;IGAC;Millones de pesos corrientes
41;Huila;41799;Tello;Ordenamiento Territorial;Catastro;Total de predios;4.699,00;;2021;12;IGAC;Millones de pesos corrientes
41;Huila;41801;Teruel;Ordenamiento Territorial;Catastro;Total de predios;3.527,00;;2021;12;IGAC;Millones de pesos corrientes
41;Huila;41807;Timaná;Ordenamiento Territorial;Catastro;Total de predios;10.291,00;;2021;12;IGAC;Millones de pesos corrientes
41;Huila;41872;Villavieja;Ordenamiento Territorial;Catastro;Total de predios;4.857,00;;2021;12;IGAC;Millones de pesos corrientes
41;Huila;41885;Yaguará;Ordenamiento Territorial;Catastro;Total de predios;4.543,00;;2021;12;IGAC;Millones de pesos corrientes
44;La Guajira;44000;La Guajira;Ordenamiento Territorial;Catastro;Total de predios;172.059,00;;2021;12;IGAC;Millones de pesos corrientes
44;La Guajira;44001;Riohacha;Ordenamiento Territorial;Catastro;Total de predios;53.197,00;;2021;12;IGAC;Millones de pesos corrientes
44;La Guajira;44035;Albania;Ordenamiento Territorial;Catastro;Total de predios;4.647,00;;2021;12;IGAC;Millones de pesos corrientes
44;La Guajira;44078;Barrancas;Ordenamiento Territorial;Catastro;Total de predios;9.262,00;;2021;12;IGAC;Millones de pesos corrientes
44;La Guajira;44090;Dibulla;Ordenamiento Territorial;Catastro;Total de predios;8.799,00;;2021;12;IGAC;Millones de pesos corrientes
44;La Guajira;44098;Distracción;Ordenamiento Territorial;Catastro;Total de predios;3.039,00;;2021;12;IGAC;Millones de pesos corrientes
44;La Guajira;44110;El Molino;Ordenamiento Territorial;Catastro;Total de predios;2.279,00;;2021;12;IGAC;Millones de pesos corrientes
44;La Guajira;44279;Fonseca;Ordenamiento Territorial;Catastro;Total de predios;14.198,00;;2021;12;IGAC;Millones de pesos corrientes
44;La Guajira;44378;Hatonuevo;Ordenamiento Territorial;Catastro;Total de predios;4.970,00;;2021;12;IGAC;Millones de pesos corrientes
44;La Guajira;44420;La Jagua del Pilar;Ordenamiento Territorial;Catastro;Total de predios;1.246,00;;2021;12;IGAC;Millones de pesos corrientes
44;La Guajira;44430;Maicao;Ordenamiento Territorial;Catastro;Total de predios;31.330,00;;2021;12;IGAC;Millones de pesos corrientes
44;La Guajira;44560;Manaure;Ordenamiento Territorial;Catastro;Total de predios;3.616,00;;2021;12;IGAC;Millones de pesos corrientes
44;La Guajira;44650;San Juan del Cesar;Ordenamiento Territorial;Catastro;Total de predios;20.352,00;;2021;12;IGAC;Millones de pesos corrientes
44;La Guajira;44847;Uribia;Ordenamiento Territorial;Catastro;Total de predios;4.951,00;;2021;12;IGAC;Millones de pesos corrientes
44;La Guajira;44855;Urumita;Ordenamiento Territorial;Catastro;Total de predios;3.160,00;;2021;12;IGAC;Millones de pesos corrientes
44;La Guajira;44874;Villanueva;Ordenamiento Territorial;Catastro;Total de predios;7.013,00;;2021;12;IGAC;Millones de pesos corrientes
47;Magdalena;47000;Magdalena;Ordenamiento Territorial;Catastro;Total de predios;418.457,00;;2021;12;IGAC;Millones de pesos corrientes
47;Magdalena;47001;Santa Marta;Ordenamiento Territorial;Catastro;Total de predios;194.037,00;;2021;12;IGAC;Millones de pesos corrientes
47;Magdalena;47030;Algarrobo;Ordenamiento Territorial;Catastro;Total de predios;2.933,00;;2021;12;IGAC;Millones de pesos corrientes
47;Magdalena;47053;Aracataca;Ordenamiento Territorial;Catastro;Total de predios;9.052,00;;2021;12;IGAC;Millones de pesos corrientes
47;Magdalena;47058;Ariguaní;Ordenamiento Territorial;Catastro;Total de predios;9.544,00;;2021;12;IGAC;Millones de pesos corrientes
47;Magdalena;47161;Cerro San Antonio;Ordenamiento Territorial;Catastro;Total de predios;2.950,00;;2021;12;IGAC;Millones de pesos corrientes
47;Magdalena;47170;Chibolo;Ordenamiento Territorial;Catastro;Total de predios;6.271,00;;2021;12;IGAC;Millones de pesos corrientes
47;Magdalena;47189;Ciénaga;Ordenamiento Territorial;Catastro;Total de predios;27.024,00;;2021;12;IGAC;Millones de pesos corrientes
47;Magdalena;47205;Concordia;Ordenamiento Territorial;Catastro;Total de predios;3.209,00;;2021;12;IGAC;Millones de pesos corrientes
47;Magdalena;47245;El Banco;Ordenamiento Territorial;Catastro;Total de predios;18.557,00;;2021;12;IGAC;Millones de pesos corrientes
47;Magdalena;47258;El Piñón;Ordenamiento Territorial;Catastro;Total de predios;5.759,00;;2021;12;IGAC;Millones de pesos corrientes
47;Magdalena;47268;El Retén;Ordenamiento Territorial;Catastro;Total de predios;4.198,00;;2021;12;IGAC;Millones de pesos corrientes
47;Magdalena;47288;Fundación;Ordenamiento Territorial;Catastro;Total de predios;14.732,00;;2021;12;IGAC;Millones de pesos corrientes
47;Magdalena;47318;Guamal;Ordenamiento Territorial;Catastro;Total de predios;8.260,00;;2021;12;IGAC;Millones de pesos corrientes
47;Magdalena;47460;Nueva Granada;Ordenamiento Territorial;Catastro;Total de predios;6.343,00;;2021;12;IGAC;Millones de pesos corrientes
